name_kanji,name_kana,prefecture,birthdate,age,gender,racer_id,term,grade,style
永澤 剛,ナガサワ タケシ,青森県,1985-07-21,39,男,14127,91,S1,追
嶋貫 高大,シマヌキ タカヒロ,宮城県,1981-11-02,43,男,14128,91,A3,追
菅田 壱道,スガタ カズミチ,宮城県,1986-05-09,39,男,14129,91,S1,両
竹山 陵太,タケヤマ リヨウタ,宮城県,1985-05-15,39,男,14130,91,S2,追
三澤 康人,ミサワ ヤスト,宮城県,1985-01-14,40,男,14132,91,A1,追
高橋 紀史,タカハシ ノリフミ,佐賀県,1986-09-06,38,男,14133,91,A2,追
小野 大介,オノ ダイスケ,福島県,1984-04-28,41,男,14134,91,S2,追
金澤 幸司,カナザワ コウジ,福島県,1985-09-04,39,男,14135,91,A1,追
金澤 竜二,カナザワ リユウジ,福島県,1985-09-04,39,男,14136,91,A1,逃
房州 輝也,ボウシユウ テルヤ,福島県,1986-06-26,38,男,14137,91,S2,両
山下 渡,ヤマシタ ワタル,茨城県,1983-09-03,41,男,14138,91,S2,追
小田倉 勇二,オダクラ ユウジ,埼玉県,1984-02-21,41,男,14139,91,A1,両
神山 拓弥,カミヤマ タクヤ,栃木県,1987-01-24,38,男,14140,91,S1,追
中川 貴徳,ナカガワ タカノリ,栃木県,1984-03-30,41,男,14141,91,S2,追
矢野 昌彦,ヤノ マサヒコ,栃木県,1982-04-24,43,男,14142,91,S2,逃
天田 裕輝,アマダ ユウキ,群馬県,1985-04-12,40,男,14143,91,S2,両
石川 雅望,イシカワ マサモチ,群馬県,1986-05-08,39,男,14144,91,A1,追
篠原 忍,シノハラ シノブ,愛知県,1982-07-21,42,男,14145,91,S2,両
柿沼 信也,カキヌマ シンヤ,埼玉県,1984-07-28,40,男,14147,91,S2,追
岸澤 賢太,キシザワ ケンタ,埼玉県,1986-12-02,38,男,14148,91,S2,両
齋藤 和伸,サイトウ カズノブ,埼玉県,1981-08-21,43,男,14149,91,A3,追
宿口 潤平,ヤドグチ ジユンペイ,埼玉県,1982-04-16,43,男,14151,91,S2,追
宿口 陽一,ヤドグチ ヨウイチ,埼玉県,1984-04-03,41,男,14152,91,S1,両
伊藤 太一,イトウ タイチ,山梨県,1982-09-06,42,男,14153,91,A2,両
長岡 豪,ナガオカ ゴウ,群馬県,1983-05-20,41,男,14154,91,A3,追
佐藤 政利,サトウ マサトシ,新潟県,1982-09-01,42,男,14155,91,A2,追
原田 泰志,ハラダ タイシ,新潟県,1986-04-08,39,男,14157,91,S2,追
本間 慎吾,ホンマ シンゴ,新潟県,1987-03-15,38,男,14158,91,A2,追
藤田 大輔,フジタ ダイスケ,千葉県,1984-09-05,40,男,14161,91,S2,追
内田 英介,ウチダ エイスケ,東京都,1981-07-03,43,男,14163,91,S2,追
田中 孝彦,タナカ タカヒコ,静岡県,1986-07-17,38,男,14164,91,A1,追
倉野 隆太郎,クラノ リユウタロウ,三重県,1984-05-24,40,男,14166,91,A1,追
高橋 和也,タカハシ カズヤ,愛知県,1986-06-27,38,男,14168,91,S2,両
富安 保充,トミヤス ヤスミツ,愛知県,1982-08-23,42,男,14169,91,A2,追
深見 仁哉,フカミ ヒロヤ,愛知県,1982-09-15,42,男,14171,91,A3,追
山田 隼司,ヤマダ ジユンジ,岐阜県,1986-11-18,38,男,14172,91,A2,両
柴崎 淳,シバサキ アツシ,三重県,1986-09-19,38,男,14174,91,S1,両
柴崎 俊光,シバサキ トシミツ,三重県,1984-11-05,40,男,14175,91,S2,追
笹倉 慎也,ササクラ シンヤ,富山県,1985-10-12,39,男,14176,91,A1,追
小堺 浩二,コザカイ コウジ,石川県,1982-11-05,42,男,14177,91,S2,両
伊原 克彦,イハラ カツヒコ,福井県,1982-02-05,43,男,14178,91,S2,両
肥後 公允,ヒゴ コウスケ,奈良県,1984-10-22,40,男,14179,91,A3,両
坂本 匡洋,サカモト タダヒロ,大阪府,1983-09-24,41,男,14180,91,A1,追
藤原 悠斗,フジワラ ユウト,岡山県,1985-10-07,39,男,14181,91,A1,追
大川 龍二,オオカワ リユウジ,広島県,1984-09-04,40,男,14182,91,S1,両
隅田 幸助,スミダ コウスケ,広島県,1983-12-08,41,男,14183,91,A2,両
池田 良,イケダ リヨウ,広島県,1986-01-09,39,男,14184,91,S1,追
隅 貴史,スミ タカシ,山口県,1981-05-04,44,男,14185,91,A1,追
網谷 竜次,アミタニ リユウジ,香川県,1986-08-24,38,男,14186,91,S2,追
大西 祐,オオニシ ユウ,愛媛県,1986-12-20,38,男,14187,91,A1,両
原 誠宏,ハラ トモヒロ,香川県,1985-07-20,39,男,14188,91,S1,追
木村 隆弘,キムラ タカヒロ,徳島県,1986-03-07,39,男,14190,91,S1,追
野本 翔太,ノモト シヨウタ,高知県,1984-07-22,40,男,14192,91,A1,追
玉手 翔,タマテ シヨウ,兵庫県,1983-09-24,41,男,14193,91,A2,追
桑原 亮,クワハラ リヨウ,福岡県,1984-11-22,40,男,14194,91,A1,追
田中 孝法,タナカ タカノリ,福岡県,1982-01-25,43,男,14195,91,A3,追
小林 弘和,コバヤシ ヒロカズ,佐賀県,1983-08-19,41,男,14196,91,S2,追
松岡 孔明,マツオカ コウメイ,熊本県,1982-04-14,43,男,14199,91,A1,追
島田 茂希,シマダ シゲキ,北海道,1986-04-10,39,男,14202,92,A3,逃
大崎 和也,オオサキ カズヤ,青森県,1987-01-08,38,男,14204,92,A1,追
日当 泰之,ヒナタ ヤスユキ,青森県,1987-12-22,37,男,14205,92,A1,両
金野 俊秋,コンノ トシアキ,千葉県,1983-09-27,41,男,14206,92,A1,逃
安部 貴之,アベ タカユキ,宮城県,1983-08-07,41,男,14208,92,S2,追
加美山 隆行,カミヤマ タカユキ,宮城県,1986-05-13,38,男,14209,92,A3,両
和田 圭,ワダ ケイ,宮城県,1986-02-06,39,男,14210,92,S1,追
佐藤 幸治,サトウ コウジ,長崎県,1985-10-25,39,男,14211,92,S2,両
山崎 将幸,ヤマザキ マサユキ,宮城県,1987-06-01,37,男,14212,92,A1,追
岡田 哲夫,オカダ テツオ,福島県,1982-09-05,42,男,14213,92,A3,追
木田 有隆,キダ ユタカ,福島県,1985-01-18,40,男,14215,92,A3,追
田村 純一,タムラ ジユンイチ,福島県,1986-11-09,38,男,14216,92,A3,逃
邊見 斎,ヘンミ ヒトシ,福島県,1985-06-29,39,男,14218,92,A3,追
山崎 悟,ヤマザキ サトル,茨城県,1984-08-06,40,男,14220,92,A1,追
古川 尚耶,フルカワ ナオヤ,栃木県,1985-08-09,39,男,14221,92,A1,追
木暮 安由,キグレ ヤスヨシ,群馬県,1985-02-23,40,男,14222,92,S1,追
瀧野 勝太,タキノ ショウタ,群馬県,1986-11-14,38,男,14223,92,A2,追
矢島 一弥,ヤジマ カズヤ,群馬県,1985-09-03,39,男,14224,92,S2,追
伊藤 亮,イトウ アキラ,埼玉県,1982-12-16,42,男,14225,92,A1,追
大畑 裕貴,オオハタ ユウキ,埼玉県,1984-11-04,40,男,14226,92,A2,両
緒方 剛,オガタ ツヨシ,埼玉県,1983-05-05,42,男,14227,92,A2,追
片折 亮太,カタオリ リヨウタ,埼玉県,1987-07-15,37,男,14228,92,S2,両
山田 義彦,ヤマダ ヨシヒコ,埼玉県,1986-04-14,39,男,14230,92,S2,両
河村 雅章,カワムラ マサアキ,東京都,1983-04-21,42,男,14231,92,S1,両
柴田 洋輔,シバタ ヨウスケ,東京都,1986-02-06,39,男,14232,92,S2,追
西村 行貴,ニシムラ ユキタカ,東京都,1984-02-20,41,男,14233,92,A1,追
鈴木 庸之,スズキ ノブユキ,新潟県,1985-11-11,39,男,14235,92,S1,両
本田 拓也,ホンダ タクヤ,新潟県,1982-11-24,42,男,14236,92,A2,追
鈴木 裕,スズキ ヒロシ,千葉県,1984-12-09,40,男,14239,92,S2,両
須藤 誠,スドウ マコト,千葉県,1984-12-29,40,男,14240,92,A1,追
亀谷 隆一,カメヤ リュウイチ,神奈川県,1986-10-08,38,男,14242,92,A2,追
齊藤 健人,サイトウ タケト,静岡県,1986-11-22,38,男,14243,92,A2,両
後藤 彰仁,ゴトウ アキヒト,岐阜県,1985-05-30,39,男,14245,92,A1,追
森川 大輔,モリカワ ダイスケ,岐阜県,1987-07-04,37,男,14246,92,S2,追
吉川 起也,ヨシカワ タツヤ,富山県,1983-05-25,41,男,14248,92,S2,両
鷲田 幸司,ワシダ コウジ,福井県,1985-11-28,39,男,14249,92,S2,追
関谷 哲平,セキヤ テツペイ,奈良県,1982-07-18,42,男,14251,92,A3,逃
三谷 将太,ミタニ シヨウタ,奈良県,1985-10-24,39,男,14252,92,S1,追
伊藤 信,イトウ シン,大阪府,1983-10-28,41,男,14253,92,S1,逃
武田 和也,タケダ カズヤ,奈良県,1987-12-08,37,男,14254,92,A3,両
西本 直大,ニシモト タダヒロ,大阪府,1983-02-28,42,男,14255,92,A1,両
舟元 権造,フナモト ケンゾウ,大阪府,1983-03-09,42,男,14256,92,A3,追
岡崎 克政,オカザキ カツマサ,岡山県,1985-06-20,39,男,14257,92,A3,逃
片山 智晴,カタヤマ トモハル,岡山県,1984-01-26,41,男,14258,92,A1,追
戸田 洋平,トダ ヨウヘイ,岡山県,1983-04-17,42,男,14259,92,S2,追
作田 悦章,サクタ ヨシアキ,徳島県,1982-07-13,42,男,14261,92,A2,追
稲吉 悠大,イナヨシ ユウタ,福岡県,1986-10-13,38,男,14262,92,A1,追
樫山 恭柄,カシヤマ キョウヘイ,福岡県,1986-04-02,39,男,14263,92,A1,追
松尾 信太郎,マツオ シンタロウ,福岡県,1983-05-07,42,男,14264,92,S2,追
松永 真太,マツナガ シンタ,福岡県,1982-04-02,43,男,14265,92,A2,追
宮本 龍一,ミヤモト リユウイチ,福岡県,1986-05-16,38,男,14266,92,A3,両
一ノ瀬 匠,イチノセ タクミ,佐賀県,1988-02-09,37,男,14267,92,A2,逃
山口 貴弘,ヤマグチ タカヒロ,佐賀県,1984-01-26,41,男,14268,92,S2,追
梶原 恵介,カジワラ ケイスケ,大分県,1982-04-15,43,男,14269,92,A2,追
小原 将通,コハラ マサミチ,大分県,1987-08-18,37,男,14270,92,A1,追
松田 直也,マツダ ナオヤ,大分県,1984-09-03,40,男,14272,92,A2,両
吉成 晃一,ヨシナリ コウイチ,熊本県,1985-10-28,39,男,14274,92,A2,追
喜納 隆志,キナ リユウジ,沖縄県,1984-01-16,41,男,14275,92,A2,追
坂本 敏也,サカモト トシヤ,北海道,1986-05-16,38,男,14276,93,A3,両
山口 慎吾,ヤマグチ シンゴ,北海道,1983-06-17,41,男,14277,93,A2,追
白川 将太,シラカワ シヨウタ,青森県,1987-04-25,38,男,14278,93,A2,追
井上 公利,イノウエ キミトシ,宮城県,1981-07-16,43,男,14280,93,A1,逃
寺林 正秋,テラバヤシ マサアキ,宮城県,1984-10-10,40,男,14281,93,A1,追
石川 恭規,イシカワ タカノリ,福島県,1977-10-27,47,男,14282,93,A2,追
関 貴之,セキ タカユキ,茨城県,1983-05-30,41,男,14286,93,S2,追
齋藤 昌太,サイトウ シヨウタ,栃木県,1986-12-03,38,男,14287,93,A3,追
羽石 国臣,ハネイシ クニオミ,栃木県,1975-01-06,50,男,14289,93,A2,追
丸山 直樹,マルヤマ ナオキ,埼玉県,1985-11-05,39,男,14292,93,S2,追
山崎 寛巳,ヤマザキ ヒロミ,新潟県,1983-07-24,41,男,14295,93,A3,逃
佐藤 清之,サトウ セイジ,千葉県,1982-09-09,42,男,14296,93,A1,追
田中 勝仁,タナカ カツヒト,千葉県,1985-09-10,39,男,14297,93,A2,両
蒔田 英彦,マキタ ヒデヒコ,千葉県,1983-04-05,42,男,14298,93,S2,逃
上野 真吾,ウエノ シンゴ,神奈川県,1987-07-02,37,男,14300,93,A2,追
齋藤 輝彦,サイトウ テルヒコ,神奈川県,1982-11-19,42,男,14301,93,A2,追
武田 憲祐,タケダ ケンスケ,神奈川県,1983-04-06,42,男,14302,93,S2,追
小川 達也,オガワ タツヤ,静岡県,1986-12-21,38,男,14303,93,A2,逃
大竹 哲也,オオタケ テツヤ,静岡県,1980-05-05,45,男,14304,93,A1,追
大谷 靖茂,オオヤ ヤスシゲ,愛知県,1982-04-29,43,男,14305,93,A1,逃
谷田 泰平,タニダ タイヘイ,岐阜県,1977-03-08,48,男,14307,93,A1,追
水谷 好宏,ミズタニ ヨシヒロ,大阪府,1983-04-06,42,男,14309,93,S2,両
三谷 政史,ミタニ セイジ,奈良県,1982-11-30,42,男,14310,93,A2,追
小谷 実,コタニ ミノル,京都府,1987-03-21,38,男,14313,93,A1,追
中川 繁樹,ナカガワ シゲキ,京都府,1986-06-23,38,男,14314,93,A1,逃
西谷 岳文,ニシタニ タカフミ,京都府,1979-01-17,46,男,14315,93,A1,両
山崎 光展,ヤマザキ テルノブ,京都府,1986-11-22,38,男,14316,93,A2,両
山田 久徳,ヤマダ ヒサノリ,京都府,1987-08-24,37,男,14317,93,S1,両
椎木尾 拓哉,シキオ タクヤ,和歌山県,1985-08-26,39,男,14318,93,S2,追
中野 彰人,ナカノ アキヒト,和歌山県,1987-07-12,37,男,14319,93,A3,追
在本 直樹,アリモト ナオキ,岡山県,1977-01-16,48,男,14320,93,A2,両
石坂 永伍,イシザカ エイゴ,岡山県,1986-09-10,38,男,14321,93,A1,両
片岡 迪之,カタオカ ユウシ,岡山県,1986-10-27,38,男,14322,93,S1,両
連佛 康浩,レンブツ ヤスヒロ,岡山県,1985-07-31,39,男,14323,93,S2,追
内村 竜也,ウチムラ タツヤ,山口県,1976-06-07,48,男,14324,93,A3,追
蓮井 祐輝,ハスイ ユウキ,香川県,1983-07-15,41,男,14325,93,A1,追
福島 栄一,フクシマ エイイチ,香川県,1984-01-05,41,男,14326,93,S2,追
北村 信明,キタムラ トキヒロ,徳島県,1985-12-12,39,男,14327,93,S2,追
藤田 洋平,フジタ ヨウヘイ,徳島県,1986-07-08,38,男,14328,93,A2,追
阿部 功,アベ イサオ,高知県,1983-11-16,41,男,14329,93,A2,追
坂田 章,サカタ シヨウ,高知県,1985-07-22,39,男,14330,93,A1,追
栗田 貴徳,クリタ タカノリ,愛媛県,1983-07-05,41,男,14331,93,S2,追
芳野 匠,ヨシノ タクミ,愛媛県,1985-03-26,40,男,14332,93,A1,追
阿部 兼士,アベ ケンジ,福岡県,1983-11-25,41,男,14333,93,A1,追
高倉 俊宏,タカクラ トシヒロ,福岡県,1986-10-06,38,男,14334,93,A1,両
中園 朋亨,ナカゾノ トモユキ,福岡県,1986-09-16,38,男,14335,93,A2,追
八尋 翔平,ヤヒロ シヨウヘイ,福岡県,1986-11-05,38,男,14336,93,A1,追
佐々木 翔一,ササキ シヨウイチ,佐賀県,1986-10-27,38,男,14337,93,A1,両
成松 春樹,ナリマツ ハルキ,佐賀県,1986-03-26,39,男,14339,93,S2,両
古川 貴之,フルカワ タカユキ,佐賀県,1984-03-05,41,男,14340,93,A1,追
松尾 玄太,マツオ ゲンタ,佐賀県,1985-08-28,39,男,14341,93,A1,追
南部 亮太,ナンブ リヨウタ,長崎県,1984-08-08,40,男,14342,93,A2,両
園田 鉄兵,ソノダ テツペイ,熊本県,1983-09-21,41,男,14344,93,A2,両
外崎 一成,トノザキ カズナリ,北海道,1987-01-24,38,男,14347,94,A1,追
坂本 貴史,サカモト タカシ,青森県,1989-02-16,36,男,14348,94,S1,両
佐藤 純嘉,サトウ スミヨシ,青森県,1983-05-14,41,男,14349,94,A3,追
佐藤 雅春,サトウ マサハル,宮城県,1987-06-01,37,男,14350,94,S2,追
田口 守,タグチ マモル,山口県,1988-05-16,36,男,14351,94,A2,両
宇佐見 裕輝,ウサミ ユウキ,福島県,1985-06-22,39,男,14353,94,A2,両
大島 将人,オオシマ マサト,福島県,1988-08-31,36,男,14354,94,A2,追
佐藤 一伸,サトウ カズノブ,福島県,1987-08-02,37,男,14356,94,S1,両
佐藤 康恭,サトウ ヤスユキ,福島県,1986-04-06,39,男,14357,94,A3,両
須永 優太,スナガ ユウタ,福島県,1988-06-11,36,男,14358,94,S2,追
関根 彰人,セキネ アキト,沖縄県,1988-06-02,36,男,14359,94,A2,追
関根 崇人,セキネ タカヒト,福島県,1986-11-29,38,男,14360,94,A2,両
真船 圭一郎,マフネ ケイイチロウ,福島県,1988-04-23,37,男,14361,94,S2,逃
岩崎 大和,イワサキ ヤマト,茨城県,1984-06-01,40,男,14362,94,A2,追
中川 昌久,ナカガワ ヨシヒサ,茨城県,1979-10-30,45,男,14363,94,A3,追
野間 司,ノマ ツカサ,茨城県,1986-03-20,39,男,14364,94,A1,追
薮田 貴幸,ヤブタ タカユキ,茨城県,1987-01-07,38,男,14365,94,A2,追
阿久津 浩之,アクツ ヒロユキ,東京都,1983-09-13,41,男,14366,94,A2,逃
中川 拓也,ナカガワ タクヤ,群馬県,1986-06-20,38,男,14369,94,A2,両
阿部 大樹,アベ ダイキ,埼玉県,1989-02-07,36,男,14370,94,S1,両
岡 光良,オカ ミツヨシ,埼玉県,1981-12-17,43,男,14371,94,S2,追
内田 玄希,ウチダ ゲンキ,東京都,1981-01-07,44,男,14372,94,S2,追
鈴木 雄一朗,スズキ ユウイチロウ,東京都,1984-08-23,40,男,14373,94,A2,両
屋良 朝春,ヤラ トモハル,沖縄県,1984-03-19,41,男,14374,94,A1,両
保科 圭太,ホシナ ケイタ,新潟県,1987-06-09,37,男,14376,94,A3,追
岩本 俊介,イワモト シユンスケ,千葉県,1984-04-13,41,男,14377,94,S級S班,逃
加賀山 淳,カガヤマ アツシ,千葉県,1984-01-26,41,男,14378,94,S2,逃
角口 聖也,カドグチ セイヤ,千葉県,1988-10-29,36,男,14379,94,A3,逃
根田 空史,ネダ タカシ,千葉県,1988-07-21,36,男,14380,94,S1,逃
吉澤 賢,ヨシザワ ケン,千葉県,1978-07-07,46,男,14381,94,A3,追
伊藤 翼,イトウ ツバサ,神奈川県,1985-12-13,39,男,14382,94,A2,両
河野 要,コウノ カナメ,神奈川県,1984-02-07,41,男,14383,94,A2,追
佐藤 龍二,サトウ リユウジ,神奈川県,1988-06-25,36,男,14384,94,S1,追
山本 淳,ヤマモト ジユン,神奈川県,1975-09-03,49,男,14385,94,A2,両
伊藤 拓人,イトウ タクト,静岡県,1988-05-20,36,男,14386,94,A2,追
佐野 恭太,サノ キヨウタ,静岡県,1979-08-31,45,男,14387,94,A2,両
水野 悟志,ミズノ サトシ,静岡県,1983-12-19,41,男,14388,94,A2,追
村本 慎吾,ムラモト シンゴ,静岡県,1981-09-28,43,男,14389,94,A2,追
愛敬 博之,アイキヨウ ヒロユキ,愛知県,1984-04-10,41,男,14390,94,A1,追
北村 篤,キタムラ アツシ,岐阜県,1987-05-02,38,男,14392,94,A2,追
柴田 祐也,シバタ ユウヤ,岐阜県,1983-10-12,41,男,14393,94,A2,追
不破 将登,フワ マサト,岐阜県,1988-08-09,36,男,14394,94,S2,両
竹田 慎一,タケダ シンイチ,富山県,1978-12-16,46,男,14395,94,A3,逃
脇本 雄太,ワキモト ユウタ,福井県,1989-03-21,36,男,14396,94,S級S班,逃
藤田 勝也,フジタ マサヤ,和歌山県,1988-07-08,36,男,14398,94,S2,追
佐川 翔吾,サガワ シヨウゴ,大阪府,1984-05-01,41,男,14399,94,S2,両
志水 祐彦,シミズ マサヒコ,大阪府,1984-10-11,40,男,14400,94,A1,追
泉谷 直哉,イズタニ ナオヤ,兵庫県,1982-09-22,42,男,14402,94,A1,追
櫻井 太士,サクライ タイジ,岡山県,1984-08-18,40,男,14403,94,A1,追
岩本 純,イワモト ジユン,岡山県,1981-07-09,43,男,14404,94,A2,両
森 佑樹,モリ ユウキ,岡山県,1986-02-04,39,男,14407,94,A2,逃
守安 政雄,モリヤス マサオ,岡山県,1978-05-16,46,男,14408,94,A2,追
山本 奨,ヤマモト シヨウ,岡山県,1988-11-24,36,男,14409,94,S2,両
桶谷 明誉,オケタニ アキヨ,広島県,1988-10-11,36,男,14410,94,S2,追
小谷 文康,コダニ フミヤス,広島県,1978-02-20,47,男,14411,94,A2,追
宮崎 康司,ミヤザキ コウジ,香川県,1988-07-24,36,男,14412,94,A2,両
松本 充生,マツモト ミツオ,愛媛県,1978-06-05,46,男,14413,94,A3,両
是永 幸寛,コレナガ ユキヒロ,福岡県,1986-03-22,39,男,14414,94,A1,追
楢原 由将,ナラハラ ユウスケ,福岡県,1987-08-24,37,男,14415,94,A2,両
矢田 晋,ヤダ ススム,福岡県,1978-03-30,47,男,14416,94,A2,両
山田 庸平,ヤマダ ヨウヘイ,佐賀県,1987-11-08,37,男,14417,94,S1,両
安部 龍文,アベ リユウブン,大分県,1984-07-28,40,男,14418,94,A2,追
松川 高大,マツカワ タカヒロ,熊本県,1988-12-02,36,男,14421,94,S2,両
前田 義和,マエダ ヨシカズ,鹿児島県,1984-04-18,41,男,14422,94,A1,両
大澤 哉太,オオサワ カナタ,北海道,1988-05-23,36,男,14424,95,A3,両
前川 裕希,マエカワ ヒロキ,北海道,1977-01-23,48,男,14425,95,A2,追
佐藤 和也,サトウ カズヤ,青森県,1979-11-09,45,男,14427,95,S1,追
鹿内 翔,シカナイ カケル,青森県,1985-11-24,39,男,14428,95,S2,追
千澤 大輔,センザワ ダイスケ,青森県,1987-07-22,37,男,14429,95,A2,追
橋本 祐司,ハシモト ユウジ,青森県,1984-08-31,40,男,14430,95,A3,追
相澤 恵一,アイザワ ケイイチ,宮城県,1987-02-03,38,男,14432,95,A3,追
長田 彰人,オサダ アキト,宮城県,1986-01-20,39,男,14433,95,A3,追
山崎 功也,ヤマザキ コウヤ,宮城県,1988-09-02,36,男,14434,95,A2,追
伊藤 勝太,イトウ シヨウタ,愛知県,1988-04-30,37,男,14435,95,A1,追
玉木 英典,タマキ ヒデノリ,北海道,1985-12-31,39,男,14437,95,A3,追
緑川 修平,ミドリカワ シユウヘイ,福島県,1983-08-16,41,男,14438,95,A2,逃
